,Fuel type,body type,transmission,owner,Brand,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Seats,Color,City,price_clean,price_lakh
893,Petrol,Sedan,Automatic,5,Skoda,Skoda Superb,2010,3.57,Third Party insurance,70000,12.6,5.0,Others,Bangalore,3.57 Lakh,3.57
894,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2018,7.98,Third Party insurance,45621,21.56,5.0,Silver,Bangalore,7.98 Lakh,7.98
895,Diesel,SUV,Manual,2,Renault,Renault Captur,2018,8.58,Zero Dep,38199,20.37,5.0,Brown,Bangalore,8.58 Lakh,8.58
896,Petrol,Sedan,Manual,3,Maruti,Maruti Esteem,2004,0.8,Third Party insurance,90000,15.9,5.0,Silver,Bangalore,"80,000",0.8
897,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,6.08,Zero Dep,91660,18.6,5.0,White,Bangalore,6.08 Lakh,6.08
898,Petrol,Sedan,Manual,2,Honda,Honda City,2015,6.98,Comprehensive,51947,17.4,5.0,White,Bangalore,6.98 Lakh,6.98
899,Diesel,MUV,Manual,2,Tata,Tata Hexa,2018,12.5,Third Party insurance,80000,17.6,7.0,Others,Bangalore,12.50 Lakh,12.5
900,Diesel,SUV,Manual,2,Maruti,Maruti SX4 S Cross,2016,7.51,Third Party insurance,76836,23.65,5.0,Silver,Bangalore,7.51 Lakh,7.51
901,Petrol,Hatchback,Automatic,2,Honda,Honda Brio,2015,5.35,Comprehensive,27000,16.5,5.0,White,Bangalore,5.35 Lakh,5.35
902,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Verna,2017,10.35,Zero Dep,33222,17.0,5.0,Red,Bangalore,10.35 Lakh,10.35
903,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,3.28,Comprehensive,47333,19.81,5.0,Red,Bangalore,3.28 Lakh,3.28
904,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10 Nios,2021,7.25,Third Party insurance,20000,20.7,5.0,Others,Bangalore,7.25 Lakh,7.25
905,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,2017,7.4,Comprehensive,46000,17.01,5.0,Maroon,Bangalore,7.40 Lakh,7.4
906,Diesel,MUV,Manual,1,Toyota,Toyota Innova,2012,8.75,Third Party insurance,68000,12.99,7.0,Silver,Bangalore,8.75 Lakh,8.75
907,Petrol,Hatchback,Manual,2,Nissan,Nissan Micra Active,2015,4.8,Third Party insurance,40000,19.69,5.0,Green,Bangalore,4.80 Lakh,4.8
908,Diesel,Sedan,Manual,2,Mitsubishi,Mitsubishi Lancer,2001,0.76,Third Party insurance,90000,14.8,5.0,Silver,Bangalore,"76,000",0.76
909,Petrol,Sedan,Manual,1,Ford,Ford Fiesta,2010,1.9,Third Party insurance,80000,15.3,5.0,Black,Bangalore,1.90 Lakh,1.9
910,Petrol,Hatchback,Manual,4,Hyundai,Hyundai i10,2010,2.1,Third Party insurance,90000,19.81,5.0,Others,Bangalore,2.10 Lakh,2.1
911,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2014,4.8,Third Party insurance,80000,25.2,5.0,Others,Bangalore,4.80 Lakh,4.8
912,Diesel,Sedan,Manual,2,Hyundai,Hyundai Verna,2012,3.8,Third Party insurance,150000,22.32,5.0,Others,Bangalore,3.80 Lakh,3.8
913,Petrol,SUV,Manual,1,Tata,Tata Nexon,2022,12.8,Third Party insurance,20000,17.57,5.0,Others,Bangalore,12.80 Lakh,12.8
914,Petrol,SUV,Automatic,1,Ford,Ford Ecosport,2016,7.7,Comprehensive,43791,15.63,5.0,Black,Bangalore,7.70 Lakh,7.7
915,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,2018,5.99,Third Party insurance,87660,22.56,5.0,Red,Bangalore,5.99 Lakh,5.99
916,Diesel,SUV,Automatic,5,Mahindra,Mahindra XUV500,2016,8.0,Third Party insurance,90000,16.0,7.0,Others,Bangalore,8 Lakh,8.0
917,Petrol,Hatchback,Manual,3,Hyundai,Hyundai Santro Xing,2011,2.32,Comprehensive,71938,17.92,5.0,Others,Bangalore,2.32 Lakh,2.32
918,Petrol,Sedan,Manual,2,Hyundai,Hyundai Verna,2013,5.25,Comprehensive,104938,17.01,5.0,Silver,Bangalore,5.25 Lakh,5.25
919,Petrol,Sedan,Manual,1,Honda,Honda City,2020,9.5,Third Party insurance,30000,17.4,5.0,Others,Bangalore,9.50 Lakh,9.5
920,Petrol,Sedan,Manual,2,Skoda,Skoda Rapid,2017,6.35,Third Party insurance,124707,15.41,5.0,White,Bangalore,6.35 Lakh,6.35
921,Diesel,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2012,4.0,Third Party insurance,70000,22.07,5.0,Others,Bangalore,4 Lakh,4.0
922,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2017,9.66,Comprehensive,88556,13.0,5.0,Silver,Bangalore,9.66 Lakh,9.66
923,Diesel,SUV,Manual,1,Ford,Ford Ecosport,2017,7.81,Comprehensive,48743,22.77,5.0,Orange,Bangalore,7.81 Lakh,7.81
924,Diesel,SUV,Automatic,2,BMW,BMW X3,2016,28.0,Third Party insurance,100000,18.56,5.0,Others,Bangalore,28 Lakh,28.0
925,Petrol,Sedan,Manual,2,Skoda,Skoda Superb,2012,3.85,Third Party insurance,100000,13.7,5.0,Others,Bangalore,3.85 Lakh,3.85
926,Diesel,SUV,Manual,4,Mahindra,Mahindra XUV500,2012,6.0,Third Party insurance,120000,15.1,7.0,Others,Bangalore,6 Lakh,6.0
927,Diesel,SUV,Manual,2,Mahindra,Mahindra TUV 300,2016,6.0,Third Party insurance,70000,18.49,7.0,Others,Bangalore,6 Lakh,6.0
928,Petrol,Sedan,Manual,2,Skoda,Skoda Superb,2012,3.65,Third Party insurance,90000,13.7,5.0,Others,Bangalore,3.65 Lakh,3.65
929,Diesel,Pickup Trucks,Manual,1,Mahindra,Mahindra Bolero Camper,2019,7.49,Third Party insurance,70000,19.24556842105263,5.0,Others,Bangalore,7.49 Lakh,7.49
930,Diesel,Hatchback,Manual,1,Fiat,Fiat Punto,2014,3.5,Third Party insurance,120000,20.3,5.0,Others,Bangalore,3.50 Lakh,3.5
931,Petrol,SUV,Automatic,1,Hyundai,Hyundai Alcazar,2022,23.5,Third Party insurance,20000,14.2,6.0,Gray,Bangalore,23.50 Lakh,23.5
932,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2020,7.0,Third Party insurance,20000,18.6,5.0,Others,Bangalore,7 Lakh,7.0
933,Petrol,Hatchback,Manual,2,Hyundai,Hyundai EON,2012,2.3,Third Party insurance,50000,21.1,5.0,Others,Bangalore,2.30 Lakh,2.3
934,Petrol,SUV,Manual,1,Honda,Honda WR-V,2018,8.75,Comprehensive,51338,17.5,5.0,Red,Bangalore,8.75 Lakh,8.75
935,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,2017,9.25,Comprehensive,97334,15.29,5.0,Silver,Bangalore,9.25 Lakh,9.25
936,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2020,7.0,Third Party insurance,20000,18.6,5.0,Others,Bangalore,7 Lakh,7.0
937,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,2016,9.3,Comprehensive,53031,13.0,5.0,Red,Bangalore,9.30 Lakh,9.3
938,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,2016,8.98,Comprehensive,51580,13.0,5.0,Red,Bangalore,8.98 Lakh,8.98
939,Diesel,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2017,23.95,Comprehensive,57000,17.9,5.0,Red,Bangalore,23.95 Lakh,23.95
940,Petrol,Hatchback,Manual,1,Maruti,Maruti S-Presso,2020,4.49,Third Party insurance,23920,21.7,5.0,Red,Bangalore,4.49 Lakh,4.49
941,Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,2018,14.85,Comprehensive,65000,17.01,5.0,White,Bangalore,14.85 Lakh,14.85
942,Petrol,Hatchback,Manual,2,Honda,Honda Brio,2012,3.35,Comprehensive,66434,19.4,5.0,Others,Bangalore,3.35 Lakh,3.35
943,Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,8.25,Comprehensive,54097,17.5,5.0,White,Bangalore,8.25 Lakh,8.25
944,Petrol,Hatchback,Automatic,1,Toyota,Toyota Glanza,2021,9.35,Third Party,27655,19.56,5.0,White,Bangalore,9.35 Lakh,9.35
945,Diesel,Sedan,Automatic,1,BMW,BMW 3 Series GT,2018,38.25,Third Party insurance,14955,21.76,5.0,Blue,Bangalore,38.25 Lakh,38.25
946,Petrol,SUV,Automatic,1,Hyundai,Hyundai Alcazar,2022,23.5,Third Party insurance,10000,14.2,7.0,Gray,Bangalore,23.50 Lakh,23.5
947,Petrol,SUV,Automatic,1,Volkswagen,Volkswagen T-Roc,2020,25.0,Third Party insurance,50000,18.4,5.0,Black,Bangalore,25 Lakh,25.0
948,Petrol,SUV,Manual,1,Kia,Kia Seltos,2022,15.4,Third Party insurance,10000,16.8,5.0,Others,Bangalore,15.40 Lakh,15.4
949,Diesel,SUV,Automatic,2,Hyundai,Hyundai Creta,2019,12.9,Third Party insurance,70000,17.6,5.0,Others,Bangalore,12.90 Lakh,12.9
950,Diesel,Sedan,Manual,3,Hyundai,Hyundai Elantra,2007,0.5,Third Party insurance,150000,14.9,5.0,Gray,Bangalore,"50,000",0.5
951,Petrol,SUV,Manual,2,Kia,Kia Sonet,2021,10.25,Third Party insurance,10000,18.2,5.0,White,Bangalore,10.25 Lakh,10.25
952,Diesel,Sedan,Manual,3,Honda,Honda City,2016,6.0,Third Party insurance,110000,26.0,5.0,Others,Bangalore,6 Lakh,6.0
953,Petrol,Minivans,Manual,1,Maruti,Maruti Eeco,2020,4.35,Third Party insurance,30000,16.11,7.0,Others,Bangalore,4.35 Lakh,4.35
954,Petrol,SUV,Manual,2,Honda,Honda WR-V,2017,8.08,Third Party insurance,14338,17.5,5.0,Brown,Bangalore,8.08 Lakh,8.08
955,Petrol,Minivans,Manual,1,Maruti,Maruti Eeco,2020,4.35,Third Party insurance,30000,16.11,7.0,Others,Bangalore,4.35 Lakh,4.35
956,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2011,2.78,Comprehensive,73799,18.9,5.0,Blue,Bangalore,2.78 Lakh,2.78
957,Petrol,SUV,Automatic,1,Mahindra,Mahindra XUV300,2021,12.61,Comprehensive,39139,16.5,5.0,White,Bangalore,12.61 Lakh,12.61
958,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2020,8.5,Third Party insurance,20000,17.52,5.0,Gray,Bangalore,8.50 Lakh,8.5
959,Petrol,Hatchback,Manual,2,Hyundai,Hyundai EON,2014,2.7,Third Party,89633,21.1,5.0,White,Bangalore,2.70 Lakh,2.7
960,Diesel,SUV,Automatic,3,BMW,BMW X1,2011,10.0,Third Party insurance,70000,17.05,5.0,Others,Bangalore,10 Lakh,10.0
961,Petrol,MUV,Manual,2,Maruti,Maruti Ertiga,2017,8.45,Comprehensive,16826,20.51,7.0,Silver,Bangalore,8.45 Lakh,8.45
962,Petrol,Hatchback,Manual,2,Maruti,Maruti Ignis,2017,5.08,Third Party insurance,25133,20.89,5.0,White,Bangalore,5.08 Lakh,5.08
963,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2018,3.4,Third Party insurance,80000,24.7,5.0,Others,Bangalore,3.40 Lakh,3.4
964,Petrol,SUV,Automatic,1,Volvo,Volvo XC40,2020,39.0,Comprehensive,25000,19.24556842105263,5.0,Red,Bangalore,39 Lakh,39.0
965,Diesel,MUV,Manual,1,Toyota,Toyota Innova,2014,12.25,Third Party insurance,90000,12.99,8.0,Others,Bangalore,12.25 Lakh,12.25
966,Diesel,MUV,Manual,1,Toyota,Toyota Innova,2014,12.75,Third Party insurance,90000,12.99,8.0,Others,Bangalore,12.75 Lakh,12.75
967,Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2022,29.0,Third Party insurance,10000,14.1,5.0,Others,Bangalore,29 Lakh,29.0
968,Petrol,SUV,Manual,2,Mahindra,Mahindra XUV300,2019,8.0,Third Party insurance,70000,17.0,5.0,Others,Bangalore,8 Lakh,8.0
969,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2016,28.0,Third Party insurance,110000,13.0,5.0,Others,Bangalore,28 Lakh,28.0
970,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2006,1.5,Third Party insurance,20000,19.24556842105263,5.0,Others,Bangalore,1.50 Lakh,1.5
971,Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,6.38,Third Party insurance,10000,18.75,5.0,Brown,Bangalore,6.38 Lakh,6.38
972,Petrol,Hatchback,Manual,2,Datsun,Datsun RediGO,2019,3.15,Third Party insurance,20000,22.7,5.0,Others,Bangalore,3.15 Lakh,3.15
973,Diesel,SUV,Manual,1,Kia,Kia Sonet,2020,13.28,Comprehensive,34990,19.24556842105263,5.0,Black,Bangalore,13.28 Lakh,13.28
974,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,2016,4.9,Comprehensive,33210,23.1,5.0,White,Bangalore,4.90 Lakh,4.9
975,Diesel,Sedan,Manual,2,Hyundai,Hyundai Verna,2020,10.5,Third Party insurance,80000,22.0,5.0,Others,Bangalore,10.50 Lakh,10.5
976,Petrol,Hatchback,Automatic,2,Maruti,Maruti Celerio,2015,4.3,Comprehensive,28051,26.68,5.0,Blue,Bangalore,4.30 Lakh,4.3
977,Petrol,MUV,Automatic,1,Kia,Kia Carens,2022,17.24,Comprehensive,22280,16.5,6.0,Black,Bangalore,17.24 Lakh,17.24
978,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2007,2.7,Third Party insurance,120000,17.8,5.0,Others,Bangalore,2.70 Lakh,2.7
979,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,5.17,Comprehensive,21193,18.9,5.0,Blue,Bangalore,5.17 Lakh,5.17
980,Petrol,Sedan,Automatic,2,Skoda,Skoda Superb,2010,4.0,Third Party insurance,120000,12.0,5.0,Red,Bangalore,4 Lakh,4.0
981,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2021,6.27,Third Party,7150,20.7,5.0,White,Bangalore,6.27 Lakh,6.27
982,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2016,5.1,Third Party,13262,23.84,5.0,Orange,Bangalore,5.10 Lakh,5.1
983,Diesel,Sedan,Manual,3,Chevrolet,Chevrolet Cruze,2012,2.5,Third Party insurance,100000,17.3,5.0,Others,Bangalore,2.50 Lakh,2.5
984,Diesel,SUV,Automatic,4,BMW,BMW X3,2012,16.0,Third Party insurance,100000,16.09,5.0,Others,Bangalore,16 Lakh,16.0
985,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2016,5.75,Third Party insurance,100000,21.4,5.0,Others,Bangalore,5.75 Lakh,5.75
986,Diesel,MUV,Manual,1,Chevrolet,Chevrolet Enjoy,2014,4.1,Third Party insurance,90000,18.2,7.0,Others,Bangalore,4.10 Lakh,4.1
987,Petrol,SUV,Automatic,2,Tata,Tata Nexon,2018,9.25,Third Party insurance,40000,17.0,5.0,Others,Bangalore,9.25 Lakh,9.25
988,Diesel,Hatchback,Manual,2,Hyundai,Hyundai i20,2013,4.75,Third Party insurance,50000,21.9,5.0,Others,Bangalore,4.75 Lakh,4.75
989,Petrol,Hatchback,Manual,3,Tata,Tata Nano,2015,1.85,Third Party insurance,50000,25.4,4.0,Violet,Bangalore,1.85 Lakh,1.85
990,Petrol,Hatchback,Manual,3,Hyundai,Hyundai Santro Xing,2008,2.25,Third Party insurance,50000,17.92,5.0,Red,Bangalore,2.25 Lakh,2.25
991,Petrol,SUV,Automatic,1,Volkswagen,Volkswagen Tiguan Allspace,2021,32.75,Comprehensive,21000,17.01,7.0,Blue,Bangalore,32.75 Lakh,32.75
992,Diesel,SUV,Automatic,1,Volvo,Volvo XC40,2019,37.5,Comprehensive,38000,18.0,5.0,Red,Bangalore,37.50 Lakh,37.5
993,Petrol,MUV,Manual,1,Renault,Renault Triber,2019,5.14,Third Party,61902,20.0,7.0,Orange,Bangalore,5.14 Lakh,5.14
994,Petrol,Hatchback,Automatic,1,Datsun,Datsun RediGO,2018,3.47,Comprehensive,38396,23.0,5.0,White,Bangalore,3.47 Lakh,3.47
995,Petrol,Sedan,Manual,3,Honda,Honda City,2004,1.0,Third Party insurance,30000,12.8,5.0,Silver,Bangalore,1 Lakh,1.0
996,Petrol,SUV,Manual,1,Kia,Kia Sonet,2022,13.29,Comprehensive,7561,18.2,5.0,White,Bangalore,13.29 Lakh,13.29
997,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2017,3.0,Third Party insurance,30000,21.1,5.0,Others,Bangalore,3 Lakh,3.0
998,Petrol,Sedan,Manual,1,Skoda,Skoda Slavia,2022,13.58,Third Party,6731,19.47,5.0,Black,Bangalore,13.58 Lakh,13.58
999,Petrol,SUV,Manual,1,Jeep,Jeep Compass,2019,15.0,Third Party insurance,20000,16.0,5.0,Gray,Bangalore,15 Lakh,15.0
1000,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,2018,6.42,Third Party,55567,21.21,5.0,Silver,Bangalore,6.42 Lakh,6.42
1001,Petrol,SUV,Automatic,2,Renault,Renault Kiger,2021,9.11,Third Party insurance,48938,18.24,5.0,Silver,Bangalore,9.11 Lakh,9.11
1002,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2017,5.5,Third Party insurance,80000,28.4,5.0,Others,Bangalore,5.50 Lakh,5.5
1003,Diesel,SUV,Manual,1,Renault,Renault Duster,2013,4.2,Third Party insurance,80000,19.01,5.0,Others,Bangalore,4.20 Lakh,4.2
1004,Petrol,Hatchback,Manual,1,Ford,Ford Figo,2010,4.5,Third Party insurance,10000,15.6,5.0,Others,Bangalore,4.50 Lakh,4.5
1005,Petrol,SUV,Manual,1,Kia,Kia Seltos,2022,15.65,Third Party insurance,10000,16.8,5.0,Others,Bangalore,15.65 Lakh,15.65
1006,Petrol,Hatchback,Manual,2,Tata,Tata Tiago,2016,4.5,Third Party insurance,60000,23.84,5.0,Others,Bangalore,4.50 Lakh,4.5
1007,Petrol,Sedan,Automatic,1,Ford,Ford Aspire,2015,4.6,Comprehensive,71545,17.01,5.0,White,Bangalore,4.60 Lakh,4.6
1008,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2007,2.0,Third Party insurance,60000,19.24556842105263,5.0,Silver,Bangalore,2 Lakh,2.0
1009,Diesel,SUV,Automatic,2,Mahindra,Mahindra TUV 300,2016,6.79,Third Party insurance,80000,18.49,7.0,Others,Bangalore,6.79 Lakh,6.79
1010,Cng,Minivans,Manual,5,Maruti,Maruti Omni,2015,2.3,Third Party insurance,120000,10.9,8.0,White,Bangalore,2.30 Lakh,2.3
1011,Petrol,SUV,Manual,1,Kia,Kia Seltos,2020,12.0,Third Party insurance,60000,16.8,5.0,Others,Bangalore,12 Lakh,12.0
1012,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2016,5.43,Comprehensive,56577,18.9,5.0,Blue,Bangalore,5.43 Lakh,5.43
1013,Petrol,SUV,Automatic,2,Hyundai,Hyundai Creta,2018,10.35,Comprehensive,56974,13.0,5.0,White,Bangalore,10.35 Lakh,10.35
1014,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2021,11.5,Third Party insurance,10000,18.0,5.0,Others,Bangalore,11.50 Lakh,11.5
1015,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2013,4.79,Comprehensive,40344,18.5,5.0,Silver,Bangalore,4.79 Lakh,4.79
1016,Diesel,SUV,Manual,3,Ford,Ford Ecosport,2018,7.36,Comprehensive,36216,23.0,5.0,Black,Bangalore,7.36 Lakh,7.36
1017,Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2022,5.3,Third Party insurance,10000,22.0,5.0,Others,Bangalore,5.30 Lakh,5.3
1018,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,2017,8.8,Comprehensive,45965,15.29,5.0,White,Bangalore,8.80 Lakh,8.8
1019,Petrol,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2021,26.0,Third Party insurance,10000,8.0,7.0,Others,Bangalore,26 Lakh,26.0
1020,Petrol,Sedan,Automatic,1,Honda,Honda City,2016,7.89,Comprehensive,74982,18.0,5.0,Brown,Bangalore,7.89 Lakh,7.89
1021,Petrol,SUV,Automatic,1,Tata,Tata Nexon,2020,10.3,Comprehensive,21925,17.0,5.0,Silver,Bangalore,10.30 Lakh,10.3
1022,Diesel,Sedan,Automatic,1,Skoda,Skoda Rapid,2015,6.0,Third Party insurance,120000,21.66,5.0,Silver,Bangalore,6 Lakh,6.0
1023,Petrol,Sedan,Manual,2,Honda,Honda City,2010,2.5,Third Party insurance,70000,17.0,5.0,Others,Bangalore,2.50 Lakh,2.5
1024,Diesel,Sedan,Manual,3,Honda,Honda Amaze,2014,3.9,Third Party insurance,80000,25.8,5.0,Others,Bangalore,3.90 Lakh,3.9
1025,Petrol,Hatchback,Manual,2,Maruti,Maruti Swift,2009,2.8,Third Party insurance,90000,16.1,5.0,Others,Bangalore,2.80 Lakh,2.8
1026,Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,9.2,Third Party insurance,20000,18.75,5.0,Others,Bangalore,9.20 Lakh,9.2
1027,Diesel,SUV,Automatic,1,Mahindra,Mahindra Thar,2021,16.0,Third Party insurance,50000,19.24556842105263,4.0,Others,Bangalore,16 Lakh,16.0
1028,Petrol,SUV,Manual,1,Nissan,Nissan Magnite,2021,6.5,Third Party insurance,10000,18.75,5.0,Brown,Bangalore,6.50 Lakh,6.5
1029,Petrol,Hatchback,Manual,4,Hyundai,Hyundai i10,2010,2.4,Third Party insurance,80000,20.36,5.0,Silver,Bangalore,2.40 Lakh,2.4
1030,Diesel,SUV,Automatic,1,Land Rover,Land Rover Discovery Sport,2018,44.45,Comprehensive,61000,12.51,7.0,White,Bangalore,44.45 Lakh,44.45
1031,Diesel,MUV,Manual,1,Mahindra,Mahindra Marazzo,2019,13.5,Third Party insurance,50000,17.3,7.0,Others,Bangalore,13.50 Lakh,13.5
1032,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2015,3.12,Comprehensive,50406,22.05,5.0,Blue,Bangalore,3.12 Lakh,3.12
1033,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,5.82,Comprehensive,26483,18.9,5.0,Blue,Bangalore,5.82 Lakh,5.82
1034,Diesel,Hatchback,Manual,2,Tata,Tata Indica V2,2015,1.5,Third Party insurance,80000,25.0,5.0,Others,Bangalore,1.50 Lakh,1.5
1035,Petrol,SUV,Manual,1,Mahindra,Mahindra KUV 100,2018,6.18,Comprehensive,12104,18.15,6.0,Others,Bangalore,6.18 Lakh,6.18
1036,Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,2021,9.16,Comprehensive,23721,17.1,5.0,Silver,Bangalore,9.16 Lakh,9.16
1037,Diesel,Hatchback,Manual,1,Ford,Ford Figo,2012,3.0,Third Party insurance,80000,20.0,5.0,Others,Bangalore,3 Lakh,3.0
1038,Petrol,Hatchback,Manual,1,Maruti,Maruti S-Presso,2022,5.55,Comprehensive,8212,21.7,5.0,Silver,Bangalore,5.55 Lakh,5.55
1039,Diesel,Sedan,Automatic,3,Skoda,Skoda Superb,2011,5.0,Third Party insurance,80000,11.9,5.0,Black,Bangalore,5 Lakh,5.0
1040,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2021,9.5,Comprehensive,9358,21.4,5.0,Blue,Bangalore,9.50 Lakh,9.5
1041,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,6.08,Comprehensive,62011,22.41,5.0,White,Bangalore,6.08 Lakh,6.08
1042,Diesel,Sedan,Manual,2,Tata,Tata Indigo,2011,1.25,Third Party insurance,120000,17.0,5.0,Red,Bangalore,1.25 Lakh,1.25
1043,Petrol,Sedan,Automatic,2,Jaguar,Jaguar XJ,2011,17.0,Third Party insurance,90000,10.5,4.0,Black,Bangalore,17 Lakh,17.0
1044,Petrol,Sedan,Automatic,2,Jaguar,Jaguar XJ,2011,17.0,Third Party insurance,90000,10.5,4.0,Black,Bangalore,17 Lakh,17.0
1045,Diesel,Hatchback,Manual,1,Ford,Ford Figo,2013,2.25,Third Party insurance,50000,20.0,5.0,Others,Bangalore,2.25 Lakh,2.25
1046,Diesel,Hatchback,Manual,2,Skoda,Skoda Fabia,2010,2.49,Third Party insurance,100000,19.4,5.0,Others,Bangalore,2.49 Lakh,2.49
1047,Diesel,SUV,Manual,1,Tata,Tata Sumo,2008,1.5,Third Party insurance,100000,14.4,8.0,White,Bangalore,1.50 Lakh,1.5
1048,Diesel,Sedan,Manual,5,Mitsubishi,Mitsubishi Lancer,2002,1.3,Third Party insurance,120000,14.8,5.0,White,Bangalore,1.30 Lakh,1.3
1049,Petrol,Sedan,Automatic,2,Ford,Ford Mondeo,2000,0.5,Third Party insurance,80000,9.0,5.0,Gold,Bangalore,"50,000",0.5
1050,Petrol,Sedan,Manual,2,Honda,Honda Amaze,2015,3.75,Third Party insurance,50000,18.0,5.0,Black,Bangalore,3.75 Lakh,3.75
1051,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2022,5.5,Third Party insurance,10000,21.74,5.0,Silver,Bangalore,5.50 Lakh,5.5
1052,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2019,5.9,Comprehensive,38771,18.9,5.0,Silver,Bangalore,5.90 Lakh,5.9
1053,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio X,2018,5.11,Comprehensive,42174,21.63,5.0,Orange,Bangalore,5.11 Lakh,5.11
1054,Diesel,Sedan,Manual,1,Tata,Tata Indigo,2017,2.6,Third Party insurance,120000,19.09,5.0,White,Bangalore,2.60 Lakh,2.6
1055,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2017,3.81,Comprehensive,43199,23.01,5.0,Silver,Bangalore,3.81 Lakh,3.81
1056,Diesel,SUV,Manual,2,Mahindra,Mahindra XUV500,2014,8.19,Third Party,65000,15.1,7.0,Black,Bangalore,8.19 Lakh,8.19
1057,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,5.75,Third Party insurance,20000,21.4,5.0,Others,Bangalore,5.75 Lakh,5.75
1058,Petrol,Hatchback,Manual,2,Renault,Renault KWID,2019,4.28,Third Party,10155,22.25,5.0,Silver,Bangalore,4.28 Lakh,4.28
1059,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2006,1.95,Comprehensive,110654,19.24556842105263,5.0,Blue,Bangalore,1.95 Lakh,1.95
1060,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2020,6.96,Third Party,50704,21.21,5.0,Blue,Bangalore,6.96 Lakh,6.96
1061,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2020,7.4,Comprehensive,34725,20.7,5.0,White,Bangalore,7.40 Lakh,7.4
