it,ft,bt,transmission,ownerNo,oem,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,Seats.1,Color,Max Power.1,Seating Capacity.1,Steering Type.1,Tyre Type.1,Alloy Wheel Size.1,No Door Numbers.1,Gear Box,Drive Type,Seating Capacity.2,Steering Type.2,Tyre Type.2,No Door Numbers.2,Alloy Wheel Size.2,City,Top Speed.1,Drive Type.1,Turning Radius.1,Rear Brake Type.1,Gear Box.1,Front Brake Type.1,Acceleration.1
0,Diesel,SUV,Automatic,2,BMW,BMW X3,2016,₹ 28.90 Lakh,Comprehensive,"92,000 Kms",16.55 kmpl,1995 CC,5.0,White,187.74bhp@5200rpm,,,,,,8 Speed,4WD,5.0,Electric,"Tubeless, Radial",5.0,19,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2018,₹ 5.50 Lakh,Comprehensive,"62,139 Kms",20.51 kmpl,998 CC,5.0,Red,67.04bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless Tyres,5.0,,Bangalore,,,,,,,
0,Lpg,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,₹ 3.65 Lakh,Comprehensive,"74,000 Kms",19.2 kmpl,1086 CC,5.0,Grey,68.05bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,13,Bangalore,,,,,,,
0,Petrol,Hatchback,Automatic,2,Renault,Renault KWID,2016,₹ 4.20 Lakh,Comprehensive,"26,500 Kms",24.04 kmpl,999 CC,5.0,Red,67bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Bangalore,,,,,,,
0,Diesel,Sedan,Automatic,1,Volvo,Volvo S60,2017,₹ 18.95 Lakh,Comprehensive,"81,716 Kms",27.03 kmpl,1969 CC,5.0,Silver,190bhp,,,,,,8 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,17,Bangalore,,,,,,,
0,Diesel,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2018,₹ 59.90 Lakh,Comprehensive,"24,000 Kms",17 kmpl,2987 CC,5.0,White,254.8bhp@3400rpm,,,,,,9 Speed,RWD,5.0,Electric,"Tubeless,Radial",4.0,17,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Mahindra,Mahindra XUV300,2022,₹ 10.50 Lakh,Third Party insurance,"10,000 Kms",17 kmpl,1197 CC,5.0,White,108.6bhp@5000rpm,,,,,,6-speed AutoSHIFT,FWD,5.0,Power,"Tubeless,Radial",5.0,,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,MG,MG Hector Plus,2021,₹ 20.75 Lakh,Comprehensive,"18,000 Kms",16.56 kmpl,1451 CC,6.0,Black,141bhp@5000rpm,,,,,,6-speed CVT,,6.0,,"Tubeless, Radial",5.0,18,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Honda,Honda Brio,2013,₹ 3.94 Lakh,Third Party,"38,197 Kms",19.4 kmpl,1198 CC,5.0,Others,86.8bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Bangalore,,,,,,,
0,Petrol,Hatchback,Automatic,2,Maruti,Maruti Baleno,2017,₹ 7.25 Lakh,Comprehensive,"23,000 Kms",19.56 kmpl,1197 CC,5.0,Grey,81.80bhp@6000rpm,,,,,,CVT,FWD,5.0,Electric,"Tubeless,Radial",5.0,R16,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2013,₹ 2.40 Lakh,Third Party insurance,"50,000 Kms",20.92 kmpl,998 CC,5.0,Red,67.1bhp@6200rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,13,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Renault,Renault Kiger,2022,₹ 8.35 Lakh,Third Party insurance,"10,000 Kms",19.03 kmpl,999 CC,5.0,Others,71.01bhp@6250rpm,,,,,,5 Speed,,5.0,Electric,"Tubeless, Radial",5.0,16,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2019,₹ 6.95 Lakh,Third Party insurance,"19,000 Kms",18.9 kmpl,1197 CC,5.0,Blue,81.86bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,14,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Kia,Kia Seltos,2020,₹ 17.25 Lakh,Comprehensive,"14,000 Kms",16.5 kmpl,1353 CC,5.0,White,138.08bhp@6000rpm,,,,,,7-Speed DCT,FWD,5.0,Electric,"Tubeless, Radial",5.0,17,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,2014,₹ 3.30 Lakh,Comprehensive,"29,268 Kms",21.1 kmpl,814 CC,5.0,White,55.2bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,,Bangalore,,,,,,,
0,Petrol,Sedan,Automatic,1,Volkswagen,Volkswagen Vento,2019,₹ 9.90 Lakh,Third Party insurance,"20,000 Kms",18.19 kmpl,1197 CC,5.0,Others,103.2bhp@5000rpm,,,,,,7 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Bangalore,,,,,,,
0,Petrol,Sedan,Manual,1,Toyota,Toyota Yaris,2018,₹ 7.50 Lakh,Third Party insurance,"30,000 Kms",17.1 kmpl,1496 CC,5.0,Others,105.5bhp@6000rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubless, Radial",4.0,,Bangalore,,,,,,,
0,Petrol,Hatchback,Automatic,1,Honda,Honda Jazz,2018,₹ 7.55 Lakh,,"64,374 Kms",19 kmpl,1199 CC,5.0,Grey,88.7bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,15,Bangalore,,,,,,,
0,Diesel,SUV,Manual,1,MG,MG Hector,2021,₹ 17.50 Lakh,Third Party insurance,"30,000 Kms",17.41 kmpl,1956 CC,5.0,Others,167.68bhp@3750rpm,,,,,,6 Speed,FWD,5.0,,Radial,5.0,R17,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Hyundai,Hyundai Alcazar,2022,₹ 20.83 Lakh,Comprehensive,"7,100 Kms",14.2 kmpl,1999 CC,6.0,White,156.9bhp@6500rpm,,,,,,6-speed,,6.0,Power,"Tubeless, Radial",5.0,18,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2010,₹ 2.71 Lakh,Comprehensive,"43,679 Kms",19.81 kmpl,1086 CC,5.0,Silver,68.05bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,13,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,2018,₹ 12.80 Lakh,Third Party insurance,"40,000 Kms",14.8 kmpl,1591 CC,5.0,Others,121.3bhp@6400rpm,,,,,,6 Speed,FWD,5.0,Power,Tubeless,5.0,17,Bangalore,,,,,,,
0,Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2012,₹ 4.36 Lakh,Third Party,"40,562 Kms",22.54 kmpl,1396 CC,5.0,Red,88.76bhp@4000rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,14,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,2,Hyundai,Hyundai Creta,2021,₹ 16.75 Lakh,Comprehensive,"26,500 Kms",,1397 CC,5.0,White,138.12bhp@6000rpm,,,,,,7-speed DCT,,5.0,Power,"Tubeless, Radial",5.0,17,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,2019,₹ 12.50 Lakh,Third Party insurance,"20,000 Kms",18.15 kmpl,998 CC,5.0,Others,118.35bhp@6000rpm,,,,,,7-Speed,FWD,5.0,Power,Radial,5.0,16,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,1,Mahindra,Mahindra XUV500,2016,₹ 13.50 Lakh,Third Party insurance,"58,600 Kms",16 kmpl,2179 CC,7.0,Silver,140bhp@3750rpm,,,,,,6 Speed,FWD,7.0,Power,Tubeless Tyres,5.0,17,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,2019,₹ 12.50 Lakh,Third Party insurance,"20,000 Kms",18.15 kmpl,998 CC,5.0,Others,118.35bhp@6000rpm,,,,,,7-Speed,FWD,5.0,Power,Radial,5.0,16,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Volkswagen,Volkswagen T-Roc,2020,₹ 22.25 Lakh,Comprehensive,"42,050 Kms",18.4 kmpl,1498 CC,5.0,White,147.94bhp@5000-6000rpm,,,,,,7 Speed DSG,FWD,5.0,Power,"Tubeless, Radial",5.0,R17,Bangalore,,,,,,,
0,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio,2015,₹ 4.75 Lakh,2,"65,017 Kms",23.1 kmpl,998 CC,5.0,White,67.04bhp@6000rpm,,,,,,5 Speed ,FWD,5.0,Power,"Tubeless, Radial",5.0,,Bangalore,,,,,,,
0,Diesel,Sedan,Automatic,2,BMW,BMW 3 Series,2008,₹ 6 Lakh,Third Party insurance,"80,000 Kms",13.2 kmpl,1995 CC,5.0,Others,"170 @ 4,000 (PS@rpm)",,,,,,6 Speed,,5.0,Power,"Tubeless,Radial",4.0,16,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2021,₹ 24.50 Lakh,Third Party insurance,"30,000 Kms",14.1 kmpl,1368 CC,5.0,Others,160.77bhp@5500rpm,,,,,,7 Speed DCT,4x2,5.0,Power,"Tubeless, Radial",5.0,18,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Kia,Kia Seltos,2020,₹ 16.25 Lakh,Third Party insurance,"20,000 Kms",16.5 kmpl,1353 CC,5.0,Others,138.08bhp@6000rpm,,,,,,7-Speed DCT,FWD,5.0,Electric,"Tubeless, Radial",5.0,17,Bangalore,,,,,,,
0,Diesel,Sedan,Automatic,1,Skoda,Skoda Superb,2014,₹ 16.50 Lakh,,"36,349 Kms",17.2 kmpl,1968 CC,5.0,White,138.1bhp@4200rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,16,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i10,2009,₹ 2.49 Lakh,Third Party insurance,"80,000 Kms",20.36 kmpl,1197 CC,5.0,Others,78.9bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,13,Bangalore,,,,,,,
0,Petrol,SUV,Manual,2,Renault,Renault Duster,2014,₹ 6.30 Lakh,,"83,394 Kms",13.24 kmpl,1598 CC,5.0,Red,102.57bhp@5850rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,2,Audi,Audi Q5,2016,₹ 25.99 Lakh,Third Party insurance,"30,000 Kms",14.16 kmpl,1968 CC,5.0,Others,174.3bhp@4200rpm,,,,,,7 Speed,AWD,5.0,Power,"Tubeless,Radial",5.0,17,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i10,2009,₹ 2.49 Lakh,Third Party insurance,"80,000 Kms",20.36 kmpl,1197 CC,5.0,Others,78.9bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,13,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2017,₹ 3.85 Lakh,Third Party,"52,204 Kms",24.39 kmpl,998 CC,5.0,Silver,65.71bhp@5500rpm,,,,,,5 Speed,,5.0,Power,"Tubeless, Radial",5.0,,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i20,2012,₹ 3 Lakh,Third Party insurance,"1,10,000 Kms",17 kmpl,1197 CC,5.0,Red,80 PS at 5200 rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,14,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,1,Ford,Ford Endeavour,2017,₹ 29.75 Lakh,Third Party insurance,"89,000 Kms",10.91 kmpl,3198 CC,7.0,Black,197bhp@3000rpm,,,,,,6 Speed,4WD,7.0,Power,"Tubeless,Radial",5.0,18,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2014,₹ 2.76 Lakh,Comprehensive,"29,813 Kms",22.05 kmpl,796 CC,5.0,Others,47.33bhp@6000rpm,,,,,,5 Speed,,5.0,,Tubeless Tyres,5.0,,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Ford,Ford Figo,2018,₹ 5 Lakh,Third Party insurance,"30,000 Kms",18.16 kmpl,1196 CC,5.0,Gray,86.8bhp@6300rpm,,,,,,5 Speed,FWD,5.0,EPAS,Tubeless,5.0,14,Bangalore,,,,,,,
0,Petrol,Hatchback,Automatic,1,Maruti,Maruti Ignis,2020,₹ 7.30 Lakh,Comprehensive,"13,345 Kms",20.89 kmpl,1197 CC,5.0,White,81.80bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Electrical,"Tubeless,Radial",5.0,15,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,1,Hyundai,Hyundai Alcazar,2022,₹ 22.45 Lakh,Comprehensive,"17,100 Kms",18.1 kmpl,1498 CC,7.0,Grey,113.42bhp@4000rpm,,,,,,6-speed,,7.0,Power,"Tubeless, Radial",5.0,18,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2014,₹ 3.99 Lakh,Comprehensive,"75,000 Kms",18.9 kmpl,1197 CC,5.0,Grey,82bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2011,₹ 3.12 Lakh,Comprehensive,"75,523 Kms",20.36 kmpl,1197 CC,5.0,Red,78.9bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,13,Bangalore,,,,,,,
0,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2015,₹ 12.75 Lakh,Comprehensive,"47,000 Kms",16 kmpl,2179 CC,7.0,Silver,140bhp@3750rpm,,,,,,6 Speed,FWD,7.0,Power,Tubeless Tyres,5.0,17,Bangalore,,,,,,,
0,Diesel,SUV,Manual,1,Tata,Tata Harrier,2022,₹ 19.90 Lakh,Comprehensive,"36,500 Kms",16.35 kmpl,1956 CC,5.0,White,167.67bhp@3750rpm,,,,,,6-Speed,,5.0,Power,"Tubeless, Radial",5.0,17,Bangalore,,,,,,,
0,Petrol,MUV,Manual,1,Renault,Renault Triber,2020,₹ 7.19 Lakh,Comprehensive,"28,253 Kms",20 kmpl,999 CC,7.0,Silver,71.01bhp@6250rpm,,,,,,5 Speed,,7.0,Electric,"Tubeless, Radial",5.0,,Bangalore,,,,,,,
0,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2016,₹ 12.60 Lakh,Third Party insurance,"50,000 Kms",19.67 kmpl,1582 CC,5.0,White,126.2bhp@4000rpm,,,,,,6 Speed,FWD,5.0,Power,Tubeless,5.0,16,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2010,₹ 3 Lakh,Third Party insurance,"90,000 Kms",20.36 kmpl,1197 CC,5.0,Others,78.9bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,13,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,2,BMW,BMW X5,2016,₹ 39.81 Lakh,Third Party insurance,"70,000 Kms",15.97 kmpl,2993 CC,5.0,Others,258bhp@4000rpm,,,,,,8 Speed,4WD,5.0,Power,Runflat Tyre,5.0,19,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,₹ 6.27 Lakh,Comprehensive,"52,571 Kms",18.6 kmpl,1197 CC,5.0,Grey,81.83bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,16,Bangalore,,,,,,,
0,Diesel,Sedan,Automatic,2,BMW,BMW 3 Series,2010,₹ 13 Lakh,Third Party insurance,"70,000 Kms",16.07 kmpl,1995 CC,5.0,Others,181bhp@4000rpm,,,,,,6 Speed,,5.0,Power,"Tubeless,Radial",4.0,16,Bangalore,,,,,,,
0,Petrol,Sedan,Manual,1,Honda,Honda City,2015,₹ 6.72 Lakh,Comprehensive,"61,993 Kms",17.4 kmpl,1497 CC,5.0,Silver,117.3bhp@6600rpm,,,,,,5 Speed ,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,1,Hyundai,Hyundai Tucson,2017,₹ 18.25 Lakh,Comprehensive,"57,000 Kms",16.38 kmpl,1995 CC,5.0,White,182.46bhp@4000rpm,,,,,,6 Speed,2WD,5.0,Power,"Tubeless,Radial",5.0,18,Bangalore,,,,,,,
0,Diesel,SUV,Manual,2,Toyota,Toyota Fortuner,2021,₹ 35 Lakh,Third Party insurance,"80,000 Kms",14.24 kmpl,2755 CC,7.0,Others,174.5bhp@3400rpm,,,,,,6 Speed,RWD,7.0,Power,"Tubeless,Radial",5.0,17,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2013,₹ 4.40 Lakh,Comprehensive,"36,359 Kms",18.5 kmpl,1197 CC,5.0,Blue,82.85bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,14,Bangalore,,,,,,,
0,Diesel,SUV,Manual,2,Tata,Tata Harrier,2019,₹ 14.60 Lakh,Third Party insurance,"70,000 Kms",17 kmpl,1956 CC,5.0,Others,138.1bhp@3750rpm,,,,,,6,FWD,5.0,Power,Tubeless,4.0,17,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,MG,MG Hector,2022,₹ 20.41 Lakh,Comprehensive,"7,500 Kms",,1451 CC,5.0,White,141bhp@5000rpm,,,,,,8-Speed,FWD,5.0,Power,"Tubeless, Radial",5.0,18,Bangalore,,,,,,,
0,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Verna,2017,₹ 10.33 Lakh,Comprehensive,"30,301 Kms",17 kmpl,1591 CC,5.0,Black,121.3bhp@6400rpm,,,,,,6 Speed,FWD,5.0,Power,Tubeless,4.0,16,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2010,₹ 2.75 Lakh,Comprehensive,"66,000 Kms",20.36 kmpl,1197 CC,5.0,Golden,78.9bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,13,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2017,₹ 6.76 Lakh,Comprehensive,"56,010 Kms",18.6 kmpl,1197 CC,5.0,White,81.83bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC,2017,₹ 42.90 Lakh,Comprehensive,"47,000 Kms",17.9 kmpl,2143 CC,5.0,White,170bhp@3000-4200rpm,,,,,,9 Speed,AWD,5.0,Power,"Tubeless,Radial",5.0,18,Bangalore,,,,,,,
0,Diesel,SUV,Manual,2,Nissan,Nissan Terrano,2014,₹ 6.50 Lakh,Third Party insurance,"60,000 Kms",19.01 kmpl,1461 CC,5.0,Others,108.5bhp@3900rpm,,,,,,6 Speed,FWD,5.0,Power,Tubeless Tyres,5.0,16,Bangalore,,,,,,,
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2014,₹ 4.44 Lakh,Third Party insurance,"83,829 Kms",25.2 kmpl,1248 CC,5.0,Red,74bhp@4000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless Tyres,5.0,,Bangalore,,,,,,,
0,Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2020,₹ 5.10 Lakh,Third Party insurance,"10,000 Kms",22 kmpl,999 CC,5.0,Others,67bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Electric,"Tubeless,Radial",5.0,,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,2,Renault,Renault Duster,2016,₹ 9.25 Lakh,Comprehensive,"35,000 Kms",19.6 kmpl,1461 CC,5.0,Grey,108.45bhp@4000rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Bangalore,,,,,,,
0,Petrol,Sedan,Automatic,2,Honda,Honda City,2019,₹ 10.24 Lakh,Comprehensive,"51,116 Kms",18 kmpl,1497 CC,5.0,White,117.6bhp@6600rpm,,,,,,CVT,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Bangalore,,,,,,,
0,Diesel,Sedan,Manual,3,Skoda,Skoda Rapid,2016,₹ 5 Lakh,Third Party insurance,"80,000 Kms",21.14 kmpl,1498 CC,5.0,Others,103.52bhp@4400rpm,,,,,,5-speed,FWD,5.0,Power,"Tubeless,Radial",4.0,15,Bangalore,,,,,,,
0,Petrol,Hatchback,Automatic,2,Volkswagen,Volkswagen Polo,2017,₹ 9.95 Lakh,Third Party insurance,"40,000 Kms",17.21 kmpl,1197 CC,5.0,Others,103.5bhp@5000rpm,,,,,,7 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,2,Honda,Honda CR-V,2012,₹ 9.35 Lakh,Comprehensive,"85,565 Kms",11.1 kmpl,2354 CC,5.0,White,158.8bhp@5800rpm,,,,,,5 Speed,AWD,5.0,Power,"Tubeless,Radial",5.0,17,Bangalore,,,,,,,
0,Petrol,SUV,Manual,1,Ford,Ford Ecosport,2018,₹ 8.34 Lakh,Comprehensive,"36,916 Kms",17 kmpl,1497 CC,5.0,Others,121.36bhp@6500rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,16,Bangalore,,,,,,,
0,Diesel,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2015,₹ 5.60 Lakh,Third Party insurance,"90,000 Kms",20.14 kmpl,1498 CC,5.0,Others,88.8bhp@4200rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,15,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2012,₹ 4.54 Lakh,Comprehensive,"1,12,795 Kms",22.38 kmpl,1197 CC,5.0,Silver,88.50bhp@6000rpm,,,,,,5-Speed,,5.0,Electric,"Radial, Tubeless",5.0,,Bangalore,,,,,,,
0,Petrol,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2021,₹ 36.90 Lakh,Comprehensive,"11,000 Kms",,1332 CC,5.0,Silver,160.92bhp@5500rpm,,,,,,7-Speed DCT,,5.0,Electric,"Tubeless,Radial",4.0,17,Bangalore,,,,,,,
0,Petrol,MUV,Manual,2,Toyota,Toyota Innova,2014,₹ 11 Lakh,Third Party insurance,"1,20,000 Kms",11.4 kmpl,1998 CC,7.0,Others,130.1bhp@5600rpm,,,,,,5 Speed,RWD,7.0,Power,"Tubeless,Radial",5.0,15,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,2,Honda,Honda Brio,2016,₹ 4.62 Lakh,Comprehensive,"36,685 Kms",19.4 kmpl,1198 CC,5.0,Red,86.8bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,2,Hyundai,Hyundai Santa Fe,2012,₹ 9 Lakh,Third Party insurance,"1,20,000 Kms",11.72 kmpl,2199 CC,7.0,Others,194.3bhp@3800rpm,,,,,,6 speed ,AWD,7.0,Power,"Tubeless,Radial",5.0,18,Bangalore,,,,,,,
0,Petrol,Sedan,Automatic,1,BMW,BMW 6 Series,2022,₹ 79 Lakh,Comprehensive,"4,000 Kms",13.32 kmpl,1998 CC,4.0,Blue,254.79bhp@5000rpm,,,,,,8-Speed Steptronic Sport Automatic Transmission,,4.0,Power,Runflat Tyres,4.0,19,Bangalore,,,,,,,
0,Petrol,Hatchback,Automatic,2,Maruti,Maruti Baleno,2019,₹ 8.43 Lakh,Third Party,"32,184 Kms",21.4 kmpl,1197 CC,5.0,Silver,83.1bhp@6000rpm,,,,,,CVT,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno RS,2018,₹ 7.99 Lakh,Comprehensive,"32,279 Kms",21.1 kmpl,998 CC,5.0,White,100.5bhp@5500rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2015,₹ 5.76 Lakh,Comprehensive,"59,698 Kms",18.6 kmpl,1197 CC,5.0,White,81.83bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,Tubeless,5.0,16,Bangalore,,,,,,,
0,Diesel,SUV,Manual,1,Renault,Renault Captur,2018,₹ 9.49 Lakh,Comprehensive,"46,071 Kms",20.37 kmpl,1461 CC,5.0,Grey,108.45bhp@3850rpm,,,,,,6 Speed,,5.0,Power,"Radial,Tubeless",5.0,R17,Bangalore,,,,,,,
0,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2017,₹ 7.95 Lakh,Third Party insurance,"90,000 Kms",24.3 kmpl,1248 CC,5.0,Yellow,88.5bhp@4000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Bangalore,,,,,,,
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2019,₹ 10.85 Lakh,Third Party,"9,554 Kms",18.27 kmpl,998 CC,5.0,Blue,118.35bhp@6000rpm,,,,,,6-Speed,FWD,5.0,Power,Radial,5.0,16,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2022,₹ 25.90 Lakh,Comprehensive,"14,000 Kms",14.1 kmpl,1368 CC,5.0,Green,160.77bhp@5500rpm,,,,,,7 Speed DCT,4x2,5.0,Power,"Tubeless, Radial",5.0,18,Bangalore,,,,,,,
0,Diesel,SUV,Manual,2,Renault,Renault Duster,2013,₹ 5.16 Lakh,Third Party,"74,499 Kms",20.45 kmpl,1461 CC,5.0,Brown,83.8bhp@3750rpm,,,,,,5 speed,FWD,5.0,Power,"Tubeless,Radial",5.0,16,Bangalore,,,,,,,
0,Petrol,SUV,Automatic,2,Ford,Ford Ecosport,2017,₹ 7.77 Lakh,Comprehensive,"56,211 Kms",14.8 kmpl,1497 CC,5.0,Grey,121.36bhp@6500rpm,,,,,,6 Speed,FWD,5.0,Power,"Tubeless,Radial",4.0,,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,2019,₹ 7.53 Lakh,Comprehensive,"9,001 Kms",18.2 kmpl,1199 CC,5.0,White,88.7bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,15,Bangalore,,,,,,,
0,Diesel,SUV,Automatic,2,Mahindra,Mahindra XUV500,2017,₹ 12.26 Lakh,Third Party insurance,"65,457 Kms",16 kmpl,1997 CC,7.0,Orange,140bhp@3750rpm,,,,,,6 Speed,FWD,7.0,Power,"Tubeless,Radial",5.0,17,Bangalore,,,,,,,
0,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,2017,₹ 7.25 Lakh,Comprehensive,"23,682 Kms",18.7 kmpl,1199 CC,5.0,Red,88.7bhp@6000rpm,,,,,,5 Speed,FWD,5.0,Power,"Tubeless,Radial",5.0,15,Bangalore,,,,,,,
