it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,Seats.1,Color,Gear Box,Drive Type,City
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Swift,2022,₹ 7.25 Lakh,Third Party insurance,"20,000 Kms",22.38 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,3,3rd Owner,Hyundai,Hyundai Verna,2011,₹ 3 Lakh,Third Party insurance,"1,20,000 Kms",22.32 kmpl,1582 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2014,₹ 4 Lakh,Third Party insurance,"1,20,000 Kms",23.4 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2021,₹ 8 Lakh,Third Party insurance,"30,000 Kms",21.01 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Maruti,Maruti Swift,2014,₹ 4.50 Lakh,Third Party insurance,"1,20,000 Kms",22.9 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,21,000",Manual,1,1st Owner,Hyundai,Hyundai Elantra,2013,₹ 4.50 Lakh,Third Party insurance,"1,21,000 Kms",22.7 kmpl,1582 CC,5.0,White,,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2013,₹ 5 Lakh,Third Party insurance,"1,20,000 Kms",23.4 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,SUV,"1,20,000",Manual,3,3rd Owner,Mitsubishi,Mitsubishi Pajero,2013,₹ 9 Lakh,Third Party insurance,"1,20,000 Kms",13.5 kmpl,2477 CC,7.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,3,3rd Owner,Maruti,Maruti Ritz,2011,₹ 1.65 Lakh,Third Party insurance,"1,50,000 Kms",18.5 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"60,000",Manual,1,1st Owner,Maruti,Maruti Ciaz,2018,₹ 7 Lakh,Third Party insurance,"60,000 Kms",28.09 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"60,000",Manual,4,4th Owner,Maruti,Maruti Zen,2001,"₹ 62,000 ",Third Party insurance,"60,000 Kms",17.3 kmpl,993 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Renault,Renault KWID,2022,₹ 5.50 Lakh,Third Party insurance,"20,000 Kms",21.46 kmpl,999 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"30,000",Automatic,1,1st Owner,Honda,Honda City,2021,₹ 15.25 Lakh,Third Party insurance,"30,000 Kms",18.3 kmpl,1498 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Honda,Honda City,2014,₹ 4 Lakh,Third Party insurance,"1,50,000 Kms",26 kmpl,1498 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti Zen Estilo,2007,₹ 1 Lakh,Third Party insurance,"1,50,000 Kms",18.2 kmpl,998 CC,5.0,Others,5 Speed,FWD,Jaipur
0,Petrol,Hatchback,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2015,₹ 2.20 Lakh,Third Party insurance,"1,20,000 Kms",22.74 kmpl,796 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2018,₹ 6.30 Lakh,Third Party insurance,"1,20,000 Kms",28.4 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"90,000",Manual,2,2nd Owner,Hyundai,Hyundai i10,2013,₹ 3.50 Lakh,Third Party insurance,"90,000 Kms",20.36 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,50,000",Manual,3,3rd Owner,Maruti,Maruti Swift,2012,₹ 3.50 Lakh,Third Party insurance,"1,50,000 Kms",22.9 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"90,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2014,₹ 4.50 Lakh,Third Party insurance,"90,000 Kms",23.4 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"90,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2014,₹ 4.50 Lakh,Third Party insurance,"90,000 Kms",23.4 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,₹ 2 Lakh,Third Party insurance,"1,50,000 Kms",20.36 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2015,₹ 2.25 Lakh,Third Party insurance,"1,20,000 Kms",22.74 kmpl,796 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,00,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2013,₹ 3.70 Lakh,Third Party insurance,"1,00,000 Kms",23.4 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"90,000",Manual,2,2nd Owner,Citroen,Citroen C3,2023,₹ 7.30 Lakh,Third Party insurance,"90,000 Kms",19.3 kmpl,1199 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"60,000",Manual,2,2nd Owner,Maruti,Maruti Ciaz,2017,₹ 6.10 Lakh,Third Party insurance,"60,000 Kms",20.73 kmpl,1373 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"90,000",Manual,4,4th Owner,Maruti,Maruti Swift Dzire,2018,₹ 6.70 Lakh,Third Party insurance,"90,000 Kms",28.4 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,SUV,"1,50,000",Automatic,1,1st Owner,Volvo,Volvo XC60,2019,₹ 40 Lakh,Third Party insurance,"1,50,000 Kms",11.2 kmpl,1969 CC,5.0,Others,,,Jaipur
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Maruti,Maruti SX4 S Cross,2019,₹ 8 Lakh,Third Party insurance,"1,50,000 Kms",25.1 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,SUV,"80,000",Manual,3,3rd Owner,Mahindra,Mahindra Bolero Power Plus,2017,₹ 7 Lakh,Third Party insurance,"80,000 Kms",15.96 kmpl,2523 CC,9.0,Others,,,Jaipur
0,Diesel,SUV,"1,20,000",Manual,2,2nd Owner,Renault,Renault Duster,2013,₹ 4 Lakh,Third Party insurance,"1,20,000 Kms",19.64 kmpl,1461 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,20,000",Manual,3,3rd Owner,Maruti,Maruti Alto,2009,₹ 1.50 Lakh,Third Party insurance,"1,20,000 Kms",19.7 kmpl,796 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2016,₹ 3 Lakh,Third Party insurance,"1,20,000 Kms",19.81 kmpl,1086 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"70,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2020,₹ 7 Lakh,Third Party insurance,"70,000 Kms",22.41 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"30,000",Manual,1,1st Owner,Hyundai,Hyundai Aura,2020,₹ 6.50 Lakh,Third Party insurance,"30,000 Kms",20.5 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,MUV,"1,50,000",Manual,1,1st Owner,Mahindra,Mahindra Marazzo,2019,₹ 8 Lakh,Third Party insurance,"1,50,000 Kms",17.3 kmpl,1497 CC,7.0,Others,,,Jaipur
0,Diesel,SUV,"80,000",Manual,1,1st Owner,Mahindra,Mahindra Bolero,2017,₹ 8 Lakh,Third Party insurance,"80,000 Kms",15.96 kmpl,2523 CC,7.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,00,000",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2012,₹ 2 Lakh,Third Party insurance,"1,00,000 Kms",18.9 kmpl,998 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Tata,Tata Altroz,2020,₹ 7 Lakh,Third Party insurance,"40,000 Kms",19.33 kmpl,1199 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,00,000",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2016,₹ 3.40 Lakh,Third Party insurance,"1,00,000 Kms",18.9 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire Tour,2018,₹ 4.20 Lakh,Third Party insurance,"1,20,000 Kms",19.95 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,MUV,"1,50,000",Manual,2,2nd Owner,Toyota,Toyota Innova,2012,₹ 5 Lakh,Third Party insurance,"1,50,000 Kms",11.4 kmpl,2494 CC,7.0,Others,,,Jaipur
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2020,₹ 7.50 Lakh,Third Party insurance,"40,000 Kms",21 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,SUV,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2018,₹ 9 Lakh,Third Party insurance,"1,50,000 Kms",24.3 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"1,50,000",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2019,₹ 7.30 Lakh,Third Party insurance,"1,50,000 Kms",20.28 kmpl,1462 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"1,50,000",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2019,₹ 7.30 Lakh,Third Party insurance,"1,50,000 Kms",20.28 kmpl,1462 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"20,000",Manual,1,1st Owner,Maruti,Maruti Swift,2022,₹ 8.10 Lakh,Third Party insurance,"20,000 Kms",22.38 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,₹ 5 Lakh,Third Party insurance,"1,50,000 Kms",20.85 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"60,000",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2016,₹ 5 Lakh,Third Party insurance,"60,000 Kms",24 kmpl,1120 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"60,000",Automatic,1,1st Owner,Jaguar,Jaguar XE,2019,₹ 32 Lakh,Third Party insurance,"60,000 Kms",13.5 kmpl,1999 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti 800,2011,₹ 1.50 Lakh,Third Party insurance,"1,50,000 Kms",16.1 kmpl,796 CC,4.0,Others,,,Jaipur
0,Petrol,Hatchback,"90,000",Manual,2,2nd Owner,Maruti,Maruti Alto K10,2014,₹ 2.50 Lakh,Third Party insurance,"90,000 Kms",20.92 kmpl,998 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Renault,Renault Pulse,2012,₹ 2 Lakh,Third Party insurance,"1,20,000 Kms",23.08 kmpl,1461 CC,5.0,Others,,,Jaipur
0,Cng,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti S-Presso,2021,₹ 6 Lakh,Third Party insurance,"60,000 Kms",,998 CC,4.0,Others,,,Jaipur
0,Petrol,Sedan,"1,20,000",Manual,1,1st Owner,Tata,Tata Zest,2014,₹ 4 Lakh,Third Party insurance,"1,20,000 Kms",17.57 kmpl,1193 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"90,000",Manual,2,2nd Owner,Maruti,Maruti Alto,2011,₹ 2 Lakh,Third Party insurance,"90,000 Kms",19.7 kmpl,796 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"30,000",Automatic,5,5th Owner,Hyundai,Hyundai Elantra,2021,₹ 20 Lakh,Third Party insurance,"30,000 Kms",14.62 kmpl,1493 CC,5.0,Light Orange,,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Fiat,Fiat Avventura,2015,₹ 3.50 Lakh,Third Party insurance,"1,20,000 Kms",20.5 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,SUV,"1,20,000",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2013,₹ 7 Lakh,Third Party insurance,"1,20,000 Kms",15.1 kmpl,2179 CC,7.0,Others,,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Honda,Honda City,2015,₹ 4.50 Lakh,Third Party insurance,"1,20,000 Kms",26 kmpl,1498 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Honda,Honda City,2015,₹ 6 Lakh,Third Party insurance,"1,20,000 Kms",25.1 kmpl,1498 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"60,000",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2014,₹ 4 Lakh,Third Party insurance,"60,000 Kms",19.1 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"60,000",Manual,3,3rd Owner,Maruti,Maruti Alto K10,2016,₹ 3.02 Lakh,Third Party insurance,"60,000 Kms",23.95 kmpl,998 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"20,000",Manual,1,1st Owner,Hyundai,Hyundai Aura,2022,₹ 8.30 Lakh,Third Party insurance,"20,000 Kms",20.5 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2014,₹ 5 Lakh,Third Party insurance,"1,50,000 Kms",23.4 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Ritz,2010,₹ 1.80 Lakh,Third Party insurance,"1,20,000 Kms",21.1 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,4,4th Owner,Ford,Ford Figo,2011,₹ 2.50 Lakh,Third Party insurance,"1,20,000 Kms",20 kmpl,1399 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"70,000",Manual,1,1st Owner,Hyundai,Hyundai Accent,2011,₹ 3 Lakh,Third Party insurance,"70,000 Kms",16.36 kmpl,1495 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"50,000",Manual,3,3rd Owner,Maruti,Maruti Alto K10,2016,₹ 3.20 Lakh,Third Party insurance,"50,000 Kms",23.95 kmpl,998 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai Verna,2013,₹ 4.50 Lakh,Third Party insurance,"1,20,000 Kms",22.32 kmpl,1582 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,50,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2010,₹ 2.25 Lakh,Third Party insurance,"1,50,000 Kms",23 kmpl,1396 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,50,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2010,₹ 2.25 Lakh,Third Party insurance,"1,50,000 Kms",23 kmpl,1396 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Maruti,Maruti Alto K10,2020,₹ 4.50 Lakh,Third Party insurance,"70,000 Kms",23.95 kmpl,998 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"60,000",Manual,3,3rd Owner,Maruti,Maruti Alto K10,2016,₹ 3.20 Lakh,Third Party insurance,"60,000 Kms",23.95 kmpl,998 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2011,₹ 3 Lakh,Third Party insurance,"50,000 Kms",17 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,20,000",Manual,3,3rd Owner,Ford,Ford Figo,2011,₹ 2 Lakh,Third Party insurance,"1,20,000 Kms",15.6 kmpl,1196 CC,5.0,Others,,,Jaipur
0,Diesel,Sedan,"1,50,000",Manual,1,1st Owner,Volkswagen,Volkswagen Passat,2013,₹ 6.80 Lakh,Third Party insurance,"1,50,000 Kms",18.33 kmpl,1968 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"1,20,000",Manual,4,4th Owner,Toyota,Toyota Corolla Altis,2008,₹ 3.50 Lakh,Third Party insurance,"1,20,000 Kms",14.53 kmpl,1798 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,50,000",Manual,2,2nd Owner,Volkswagen,Volkswagen CrossPolo,2014,₹ 3.50 Lakh,Third Party insurance,"1,50,000 Kms",22.07 kmpl,1199 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Swift,2011,₹ 3.50 Lakh,Third Party insurance,"1,50,000 Kms",22.9 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,2,2nd Owner,Maruti,Maruti Alto,2008,₹ 2 Lakh,Third Party insurance,"1,50,000 Kms",19.7 kmpl,796 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"80,000",Manual,1,1st Owner,Honda,Honda City,2011,₹ 4.50 Lakh,Third Party insurance,"80,000 Kms",17 kmpl,1497 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,00,000",Manual,3,3rd Owner,Maruti,Maruti Swift,2014,₹ 3.50 Lakh,Third Party insurance,"1,00,000 Kms",22 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Maruti,Maruti Swift,2013,₹ 5.25 Lakh,Third Party insurance,"1,20,000 Kms",22.9 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"60,000",Manual,2,2nd Owner,Hyundai,Hyundai i20,2011,₹ 5.20 Lakh,Third Party insurance,"60,000 Kms",18.5 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Swift,2013,₹ 4.50 Lakh,Third Party insurance,"1,20,000 Kms",22.9 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"80,000",Manual,1,1st Owner,Fiat,Fiat Avventura,2015,₹ 6 Lakh,Third Party insurance,"80,000 Kms",20.5 kmpl,1248 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"50,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2010,"₹ 79,000 ",Third Party insurance,"50,000 Kms",20.36 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"10,000",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2023,₹ 5 Lakh,Third Party insurance,"10,000 Kms",22.41 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,SUV,"50,000",Automatic,2,2nd Owner,Maruti,Maruti Jimny,2023,₹ 8 Lakh,Third Party insurance,"50,000 Kms",16.39 kmpl,1462 CC,4.0,Others,,,Jaipur
0,Petrol,Hatchback,"80,000",Manual,2,2nd Owner,Maruti,Maruti Swift,2012,₹ 1.60 Lakh,Third Party insurance,"80,000 Kms",18.6 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"90,000",Automatic,2,2nd Owner,Renault,Renault KWID,2016,₹ 2.20 Lakh,Third Party insurance,"90,000 Kms",23.01 kmpl,999 CC,5.0,Others,,,Jaipur
0,Petrol,SUV,"30,000",Manual,1,1st Owner,Tata,Tata Punch,2022,₹ 7 Lakh,Third Party insurance,"30,000 Kms",20.09 kmpl,1199 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Maruti,Maruti Alto K10,2014,₹ 2 Lakh,Third Party insurance,"70,000 Kms",23.95 kmpl,998 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Maruti,Maruti Alto K10,2014,₹ 2 Lakh,Third Party insurance,"70,000 Kms",23.95 kmpl,998 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"1,00,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2010,₹ 1.50 Lakh,Third Party insurance,"1,00,000 Kms",17.5 kmpl,1298 CC,5.0,Others,,,Jaipur
0,Petrol,MUV,"70,000",Manual,1,1st Owner,Renault,Renault Triber,2020,₹ 6 Lakh,Third Party insurance,"70,000 Kms",20 kmpl,999 CC,7.0,Others,,,Jaipur
0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Maruti,Maruti Alto,2012,₹ 1.30 Lakh,Third Party insurance,"70,000 Kms",19.7 kmpl,796 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"60,000",Manual,1,1st Owner,Maruti,Maruti Alto,2012,₹ 1.50 Lakh,Third Party insurance,"60,000 Kms",19.7 kmpl,796 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2008,"₹ 72,000 ",Third Party insurance,"1,50,000 Kms",18.9 kmpl,998 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,1,1st Owner,Hyundai,Hyundai EON,2014,₹ 1.60 Lakh,Third Party insurance,"1,50,000 Kms",21.1 kmpl,814 CC,5.0,Others,,,Jaipur
0,Diesel,Hatchback,"1,20,000",Manual,2,2nd Owner,Volkswagen,Volkswagen Polo,2012,₹ 2 Lakh,Third Party insurance,"1,20,000 Kms",22.07 kmpl,1199 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,50,000",Manual,1,1st Owner,Maruti,Maruti Alto,2002,"₹ 40,000 ",Third Party insurance,"1,50,000 Kms",19.7 kmpl,796 CC,5.0,Others,,,Jaipur
0,Diesel,SUV,"1,00,000",Manual,1,1st Owner,Ford,Ford Ecosport,2014,₹ 3.50 Lakh,Third Party insurance,"1,00,000 Kms",22.7 kmpl,1498 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"1,20,000",Manual,1,1st Owner,Chevrolet,Chevrolet Beat,2011,₹ 1.08 Lakh,Third Party insurance,"1,20,000 Kms",18.6 kmpl,1199 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"70,000",Manual,1,1st Owner,Maruti,Maruti Alto,2007,₹ 1.05 Lakh,Third Party insurance,"70,000 Kms",19.7 kmpl,796 CC,5.0,Others,,,Jaipur
0,Petrol,SUV,"20,000",Manual,1,1st Owner,Renault,Renault Kiger,2022,₹ 8.50 Lakh,Third Party insurance,"20,000 Kms",19.17 kmpl,999 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"40,000",Manual,1,1st Owner,Maruti,Maruti Alto,2009,₹ 1 Lakh,Third Party insurance,"40,000 Kms",19.7 kmpl,796 CC,5.0,Others,,,Jaipur
0,Petrol,Hatchback,"80,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2018,₹ 5 Lakh,Third Party insurance,"80,000 Kms",21.4 kmpl,1197 CC,5.0,Others,,,Jaipur
0,Petrol,Sedan,"70,000",Automatic,3,3rd Owner,Toyota,Toyota Camry,2014,₹ 9.75 Lakh,Third Party insurance,"70,000 Kms",19.16 kmpl,2494 CC,5.0,White,6 Speed ,FWD,Kolkata
0,Petrol,Hatchback,"23,981",Manual,1,1st Owner,Datsun,Datsun RediGO,2017,₹ 2.66 Lakh,Comprehensive,"23,981 Kms",22.7 kmpl,799 CC,5.0,Red,5-Speed,2WD,Kolkata
0,Petrol,SUV,"7,100",Automatic,1,1st Owner,Renault,Renault Kiger,2021,₹ 5.95 Lakh,Comprehensive,"7,100 Kms",19.03 kmpl,999 CC,5.0,Blue,5 Speed,,Kolkata
0,Petrol,Hatchback,"71,574",Manual,2,2nd Owner,Hyundai,Hyundai i20,2011,₹ 2.23 Lakh,Third Party,"71,574 Kms",17 kmpl,1197 CC,5.0,Red,5 Speed,FWD,Kolkata
0,Diesel,SUV,"50,000",Automatic,2,2nd Owner,Audi,Audi Q3,2014,₹ 12 Lakh,Third Party insurance,"50,000 Kms",15.73 kmpl,1968 CC,5.0,White,7-Speed S-Tronic ,AWD,Kolkata
0,Petrol,Hatchback,"35,629",Automatic,1,1st Owner,Maruti,Maruti Wagon R,2018,₹ 4.25 Lakh,Comprehensive,"35,629 Kms",20.52 kmpl,1197 CC,5.0,Brown,5 Speed,FWD,Kolkata
0,Petrol,Hatchback,"11,476",Automatic,2,2nd Owner,Hyundai,Hyundai Santro,2020,₹ 5.96 Lakh,Comprehensive,"11,476 Kms",20.3 kmpl,1086 CC,5.0,Silver,5 Speed,FWD,Kolkata
0,Petrol,Hatchback,"31,000",Manual,1,1st Owner,Renault,Renault KWID,2018,₹ 2.50 Lakh,Third Party insurance,"31,000 Kms",25.17 kmpl,799 CC,5.0,Silver,5 Speed,FWD,Kolkata
0,Petrol,Sedan,"41,005",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2011,₹ 2.21 Lakh,Comprehensive,"41,005 Kms",17.5 kmpl,1298 CC,5.0,Silver,5 Speed,2 WD,Kolkata
0,Petrol,Hatchback,"60,055",Manual,1,1st Owner,Maruti,Maruti Wagon R,2010,₹ 2.08 Lakh,Third Party,"60,055 Kms",18.9 kmpl,998 CC,5.0,Red,5 Speed,FWD,Kolkata
0,Petrol,Hatchback,"65,005",Manual,1,1st Owner,Maruti,Maruti Swift,2013,₹ 3.11 Lakh,Comprehensive,"65,005 Kms",18.6 kmpl,1197 CC,5.0,Grey,5 Speed,FWD,Kolkata
0,Petrol,Hatchback,"2,657",Manual,1,1st Owner,Renault,Renault KWID,2022,₹ 4.64 Lakh,Third Party,"2,657 Kms",22.3 kmpl,799 CC,5.0,Red,5 Speed,FWD,Kolkata
0,Petrol,Hatchback,"16,000",Manual,1,1st Owner,Hyundai,Hyundai i10,2011,₹ 2.05 Lakh,Comprehensive,"16,000 Kms",19.81 kmpl,1086 CC,5.0,Grey,5 Speed,FWD,Kolkata
0,Diesel,SUV,"7,426",Automatic,1,1st Owner,Tata,Tata Harrier,2023,₹ 21.75 Lakh,Comprehensive,"7,426 Kms",14.6 kmpl,1956 CC,5.0,Red,6-Speed,,Kolkata
0,Petrol,Hatchback,"27,046",Automatic,1,1st Owner,Maruti,Maruti Baleno,2018,₹ 6.43 Lakh,Comprehensive,"27,046 Kms",21.4 kmpl,1197 CC,5.0,Silver,CVT,FWD,Kolkata
0,Diesel,SUV,"30,100",Automatic,1,1st Owner,Toyota,Toyota Fortuner,2021,₹ 37.50 Lakh,Third Party insurance,"30,100 Kms",15.04 kmpl,2755 CC,7.0,Black,6 Speed,4WD,Kolkata
0,Petrol,Hatchback,"9,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2022,₹ 5.45 Lakh,Comprehensive,"9,000 Kms",24.35 kmpl,998 CC,5.0,Brown,,,Kolkata
0,Petrol,Hatchback,"17,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2022,₹ 7.50 Lakh,Third Party insurance,"17,000 Kms",21 kmpl,1197 CC,5.0,Grey,5 Speed,,Kolkata
0,Diesel,SUV,"49,200",Automatic,1,1st Owner,Jeep,Jeep Compass,2021,₹ 16.50 Lakh,Comprehensive,"49,200 Kms",17.1 kmpl,1956 CC,5.0,Grey,9 Speed,4X4,Kolkata
