it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Top Speed,Acceleration,City
0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Tata,Tata Tiago NRG,2022,8532,XZ BSVI,₹ 7 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"10,000 Kms",TS09,First Owner,1199 cc,Manual,2022.0,20.09 kmpl,1199 CC,84.48bhp,113Nm,,5,Others,Revotron 1.2 l,1199,84.48bhp@6000rpm,113Nm@3300rpm,3.0,4.0,,,,,,,,,,,,3802mm,1677,1537,2400,,,990 - 1006,,,,,,,,5 Speed,FWD,5,Electric,,Disc,Drum,"Tubeless, Radial",,5,242,,,Hyderabad
0,Petrol,Hatchback,"69,552",Manual,1,1st Owner,Hyundai,Hyundai i20,2016,1481,Sportz 1.2,₹ 6.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2016,Third Party insurance,Petrol,5 Seats,"69,552 Kms",TS09,First Owner,1197 cc,Manual,2016.0,18.6 kmpl,1197 CC,81.83bhp,114.7Nm,,5,White,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1066kg,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,5,295-litres,170 Kmph,13.2 Seconds,Hyderabad
0,Petrol,Hatchback,"97,610",Automatic,1,1st Owner,Renault,Renault KWID,2018,5431,1.0 AMT RXT,₹ 3.91 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2018,Third Party,Petrol,5 Seats,"97,610 Kms",TS08,First Owner,999 cc,Automatic,2018.0,24.04 kmpl,999 CC,67bhp,91Nm,,5,Grey,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,,,,,,3679mm,1579mm,1478mm,2422mm,,,730,,,,,,,,5 Speed,FWD,5,Power,4.9 metres,Disc,Drum,"Tubeless,Radial",,5,300,159.4 kmph,17.44 Seconds,Hyderabad
0,Petrol,Sedan,"74,914",Automatic,2,2nd Owner,Honda,Honda City,2012,1268,1.5 V AT Sunroof,₹ 5.09 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2012,Third Party,Petrol,5 Seats,"74,914 Kms",AP09,Second Owner,1497 cc,Automatic,2012.0,16.8 kmpl,1497 CC,116.3bhp,146Nm,15,5,Brown,SOHC i-VTEC,1497,116.3bhp@6600rpm,146Nm@4800rpm,4.0,4.0,SOHC,EFI(Electronic Fuel Injection),,,No,No,,,,,,4440mm,1695mm,1485mm,2550mm,,,1110kg,,,,,,,,5 Speed,FWD,5,Power,5.3metres,Disc,Drum,"Tubeless,Radial",15,4,506-litres, ,,Hyderabad
0,Diesel,SUV,"41,000",Automatic,1,1st Owner,Tata,Tata Harrier,2022,7507,XZA Plus Dual Tone AT BSVI,₹ 22.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2022,Third Party insurance,Diesel,5 Seats,"41,000 Kms",TS07,First Owner,1956 cc,Automatic,2022.0,14.6 kmpl,1956 CC,167.67bhp,350Nm,17,5,Golden,Kryotec 2.0 L Turbocharged Engine,1956,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,,,Yes,,,,,,,4598mm,1894mm,1706mm,2741mm,,,1700,,,,,,,,6-Speed,,5,Power,,Disc,Disc,"Tubeless, Radial",17,5,425,,,Hyderabad
0,Petrol,Hatchback,"1,01,887",Manual,2,2nd Owner,Hyundai,Hyundai i20,2015,1481,Sportz 1.2,₹ 5.16 Lakh,₹ 5.32 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2015,Comprehensive,Petrol,5 Seats,"1,01,887 Kms",TS15,Second Owner,1197 cc,Manual,2015.0,18.6 kmpl,1197 CC,81.83bhp,114.7Nm,,5,Silver,Kappa VTVT Petrol Engine,1197,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3985mm,1734mm,1505mm,2570mm,1505mm,1503mm,1066kg,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc,Drum,Tubeless,,5,295-litres,170 Kmph,13.2 Seconds,Hyderabad
0,Petrol,Hatchback,"42,217",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2012,4349,LXI BS IV,₹ 3.12 Lakh,₹ 3.25 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2012,Comprehensive,Petrol,5 Seats,"42,217 Kms",TS08,Second Owner,998 cc,Manual,2012.0,18.9 kmpl,998 CC,67.1bhp,90Nm,13,5,White,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,MPFI,,,No,No,,,,,,3595mm,1475mm,1700mm,2400mm,1295mm,1290mm,870kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6metres,Ventilated Disc,Drum,"Tubeless, Radial",13,4,,,,Hyderabad
0,Petrol,SUV,"63,000",Automatic,1,1st Owner,Jeep,Jeep Compass,2019,5935,1.4 Limited Option,₹ 19.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2019,Third Party insurance,Petrol,5 Seats,"63,000 Kms",TS11,First Owner,1368 cc,Automatic,2019.0,16 kmpl,1368 CC,160bhp,250Nm,17,5,Grey,1.4-Litre 4-Cyl Multiair Engine,1368,160bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,,Yes,No,,,,,,4395mm,1818mm,1640mm,2636mm,,,1562 kgs,,,,,,,,7 Speed,4X2,5,Power,,Disc,Discs,"Radial, Tubless",17,5,408-litres,186.69 kmph,9.99 Seconds,Hyderabad
0,Petrol,Hatchback,"80,315",Automatic,2,2nd Owner,Maruti,Maruti Celerio,2016,10358,VXI AMT,₹ 4.34 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2017,Third Party,Petrol,5 Seats,"80,315 Kms",TS15,Second Owner,998 cc,Automatic,2016.0,26.68 kmpl,998 CC,65.71bhp,89Nm,,5,Silver,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3695mm,1655,1555,2435,1430,1440,815,1260,,,,,,,5-Speed,,5,Electric,,Ventilated Disc,Drum,"Tubeless, Radial",,5,313,,,Hyderabad
0,Petrol,Hatchback,"55,000",Manual,1,1st Owner,Maruti,Maruti Wagon R,2013,4333,VXI,₹ 3.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2013,Third Party,Petrol,5 Seats,"55,000 Kms",AP09,First Owner,998 cc,Manual,2013.0,18.9 kmpl,998 CC,67.1bhp,90Nm,13,5,Red,K Series Petrol Engine,998,67.1bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,MPFI,,,No,No,,,,,,3595mm,1475mm,1700mm,2400mm,1295mm,1290mm,870kg,1350kg,,,,,,,5 Speed,FWD,5,Power,4.6metres,Ventilated Disc,Drum,"Tubeless,Radial",13,4,,,,Hyderabad
0,Petrol,Hatchback,"64,447",Manual,1,1st Owner,Datsun,Datsun GO,2019,6651,T Option Petrol,₹ 4.32 Lakh,₹ 4.40 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2019,Third Party insurance,Petrol,5 Seats,"64,447 Kms",TS22,First Owner,1198 cc,Manual,2019.0,19.83 kmpl,1198 CC,67bhp,104Nm,14,5,Orange,Naturally Aspirated 12V DOHC EFI,1198,67bhp@5000rpm,104Nm@4000rpm,3.0,4.0,DOHC,Electronic Injection System,,,No,No,,,,,,3788mm,1636mm,1507mm,2450mm,,,846kg,,180mm,,,,,,5 Speed,FWD,5,Power,4.6 metres,Disc,Drum,Tubeless,14,5,265,150 Kmph,,Hyderabad
0,Petrol,Hatchback,"76,947",Automatic,1,1st Owner,Hyundai,Hyundai Grand i10 Nios,2019,7092,AMT Sportz,₹ 6.88 Lakh,₹ 7.26 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2019,Third Party,Petrol,5 Seats,"76,947 Kms",TS10,First Owner,1197 cc,Automatic,2019.0,20.7 kmpl,1197 CC,81.86bhp,113.8nm,14,5,Red,1.2 Kappa petrol,1197,81.86bhp@6000rpm,113.8nm@4000rpm,4.0,4.0,,,,,No,,,,,,,3805mm,1680,1520,2450,,,1140,,,,,,,,5-Speed,,5,Electric,,Disc,Drum,"Tubeless, Radial",14,5,,,,Hyderabad
0,Petrol,Hatchback,"23,110",Manual,1,1st Owner,Datsun,Datsun RediGO,2018,5236,T Option,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2018,Third Party insurance,Petrol,5 Seats,"23,110 Kms",TS15,First Owner,799 cc,Manual,2018.0,22.7 kmpl,799 CC,53.64bhp,72Nm,,5,Brown,0.8L Petrol Engine,799,53.64bhp@5678rpm,72Nm@4386rpm,3.0,4.0,DOHC,MPFi,,,No,No,,,,,,3429mm,1560mm,1541mm,2348mm,,,770,,185mm,,,,,,5-Speed,2WD,5,Power,4.7m,Disc,Drum,,,5,222,,,Hyderabad
0,Petrol,Hatchback,"40,235",Manual,2,2nd Owner,Hyundai,Hyundai Grand i10,2018,5604,1.2 Kappa Sportz BSIV,₹ 4.96 Lakh,₹ 5.24 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2019,Third Party insurance,Petrol,5 Seats,"40,235 Kms",TS07,Second Owner,1197 cc,Manual,2018.0,18.9 kmpl,1197 CC,81.86bhp,113.75nm,,5,Red,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1120,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,,5,256,165 Kmph,12.9 Seconds,Hyderabad
0,Petrol,Hatchback,"48,992",Manual,1,1st Owner,Maruti,Maruti Swift,2017,4161,VXI BSIV,₹ 6.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2017,Third Party insurance,Petrol,5 Seats,"48,992 Kms",TS13,First Owner,1197 cc,Manual,2017.0,22 kmpl,1197 CC,81.80bhp,113Nm,,5,Grey,VTVT Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,,MPFi,73 x 72 mm,,No,No,,,,,,3840mm,1735mm,1530mm,2450mm,1530mm,1530mm,860Kg,1315kg,,,,,,,5,FWD,5,Power,4.8 Meters,Disc,Drum,Tubeless,,5,268,,,Hyderabad
0,Petrol,Hatchback,"21,000",Automatic,1,1st Owner,Hyundai,Hyundai Grand i10,2019,5603,1.2 Kappa Magna AT,₹ 6.85 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2019,Third Party insurance,Petrol,5 Seats,"21,000 Kms",TS09,First Owner,1197 cc,Automatic,2019.0,18.9 kmpl,1197 CC,81.86bhp,113.75nm,,5,Grey,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1100,,,,,,,,4 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,,5,256,165 Kmph,12.9 Seconds,Hyderabad
0,Diesel,SUV,"30,465",Automatic,1,1st Owner,Citroen,Citroen C5 Aircross,2021,8326,Shine,₹ 32 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2021,Comprehensive,Diesel,5 Seats,"30,465 Kms",TS09,First Owner,1997 cc,Automatic,2021.0,18.6 kmpl,1997 CC,174.33,400Nm,18,5,Blue,DW10FC,1997,174.33@3750rpm,400Nm@2000rpm,4.0,4.0,,,,,,,,,,,,4500mm,2099mm,1710mm,2730mm,1580mm,1610mm,1510,,,,,,,,8-Speed,,5,Power,5.35m,Disc,Disc,Tubeless,18,5,580,,,Hyderabad
0,Cng,Hatchback,"50,000",Manual,1,1st Owner,Maruti,Maruti Celerio,2022,8761,VXI CNG BSVI,₹ 6.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,CNG,5 Seats,"50,000 Kms",TS08,First Owner,998 cc,Manual,2022.0,35.6 km/kg,998 CC,55.92bhp,82.1Nm,,5,Others,K10C,998,55.92bhp@5300rpm,82.1Nm@3400rpm,3.0,4.0,,,,,,,,,,,,3695mm,1655,1555,2435,1430,1440,905,1320,,,,,,,5-Speed,,5,Electric,,Ventilated Disc,Drum,"Tubeless, Radial",,5,,,,Hyderabad
0,Petrol,MUV,"90,000",Manual,2,2nd Owner,Honda,Honda Mobilio,2015,1360,V i-VTEC,₹ 5.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Petrol,7 Seats,"90,000 Kms",TS09,Second Owner,1497 cc,Manual,2015.0,17.3 kmpl,1497 CC,117.3bhp,145Nm,15,7,Others,i-VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-FI,73.0 X 89.4 mm,10.3:1,No,No,,,,,,4386mm,1683mm,1603mm,2652mm,,,1161Kg,,,,,,,,5 Speed,FWD,7,Power,5.2 metres,Disc,Drum,"Tubeless,Radial",15,5,223-litres,160 Kmph,16 Seconds,Hyderabad
0,Diesel,MUV,"1,36,083",Manual,1,1st Owner,Honda,Honda Mobilio,2014,1363,S i-DTEC,₹ 5.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2014,Comprehensive,Diesel,7 Seats,"1,36,083 Kms",TS10,First Owner,1498 cc,Manual,2014.0,24.2 kmpl,1498 CC,98.6bhp,200Nm,,7,Red,i-DTEC Engine,1498,98.6bhp@3600rpm,200Nm@1750rpm,4.0,4.0,DOHC,PGM-FI,73.0 X 89.4 mm,10.3:1,Yes,No,,,,,,4386mm,1683mm,1603mm,2652mm,,,1231Kg,,,,,,,,5 Speed,FWD,7,Power,5.4 metres,Disc,Drum,"Tubeless,Radial",,5,223-litres,165 Kmph,14 Seconds,Hyderabad
0,Petrol,Sedan,"90,000",Manual,2,2nd Owner,Honda,Honda City,2007,1290,GXi,₹ 2.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2007,Third Party insurance,Petrol,5 Seats,"90,000 Kms",AP31,Second Owner,1497 cc,Manual,2007.0,17.7 kmpl,1497 CC,78 ,12.7 ,14,5,Black,In-Line Engine,1497,"78 @ 5,500 (PS@rpm)","12.7 @ 2,700 (kgm@rpm)",4.0,2.0,iDSI,PGM-FI (Programmed Fuel Injection),73.0 x 89.4 mm,10.5:1,No,No,,,,,,4390mm,1695mm,1495mm,2450mm,,,1060kg,,,,,,,,5 Speed,,5,Power,4.9 m,Ventilated Disc,Drum,"Tubeless,Radial",14,4,500 litres,173 kmph,13.5 seconds,Hyderabad
0,Diesel,SUV,"1,00,000",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2019,4300,ZDi Plus,₹ 10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Diesel,5 Seats,"1,00,000 Kms",TS07,First Owner,1248 cc,Manual,2019.0,24.3 kmpl,1248 CC,88.5bhp,200Nm,16,5,Others,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDi,69.6 X 82,,Yes,No,,,,,,3995mm,1790mm,1640mm,2500mm,,,1200kg,1680kg,,,,,,,5 Speed,FWD,5,Power,5.2 meters,Ventilated Disc,Drum,"Tubeless,Radial",16,5,328-litres,172 kmph,12.36 Seconds,Hyderabad
0,Petrol,Hatchback,"39,817",Manual,2,2nd Owner,Maruti,Maruti Ignis,2018,5552,1.2 Delta BSIV,₹ 4.96 Lakh,₹ 5.19 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2018,Zero Dep,Petrol,5 Seats,"39,817 Kms",TS10,Second Owner,1197 cc,Manual,2018.0,20.89 kmpl,1197 CC,81.80bhp,113Nm,,5,Silver,1.2-Litre VVT Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,SOHC,MPFI,,,No,No,,,,,,3700mm,1690mm,1595mm,2435mm,,,835,,,,,,,,5 Speed,FWD,5,Electrical,4.7 m,Disc,Drum,"Tubeless,Radial",,5,260-litres,,,Hyderabad
0,Diesel,Sedan,"54,063",Manual,1,1st Owner,Maruti,Maruti Ciaz,2017,5719,1.3 Zeta,₹ 7.88 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2018,Third Party,Diesel,5 Seats,"54,063 Kms",TS08,First Owner,1248 cc,Manual,2017.0,28.09 kmpl,1248 CC,88.5bhp,200Nm,15,5,Brown,DDIS 200 Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDI,69.6 X 82mm,10.1:1,Yes,No,,,,,,4490mm,1730mm,1485mm,2650mm,1495mm,1505mm,1135kg,1595kg,,,,,,,5 Speed,FWD,5,Power,5.4 metres,Ventilated Disc,Drum,"Tubeless, Radial",15,4,510-litres,190 kmph,15 Seconds,Hyderabad
0,Petrol,Hatchback,"37,000",Manual,1,1st Owner,Hyundai,Hyundai i20 N Line,2021,8536,N6 iMT BSVI,₹ 9.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2021,Comprehensive,Petrol,5 Seats,"37,000 Kms",TS08,First Owner,998 cc,Manual,2021.0,20 kmpl,998 CC,118.41bhp,172Nm,16,5,Blue,1.0 Turbo GDI,998,118.41bhp@6000rpm,172Nm@1500-4000rpm,3.0,4.0,,,,,Yes,,,,,,,3995mm,1775mm,1505mm,2580mm,,,1190,,,,,,,,iMT,,5,Electric,,Disc,Disc,"Tubeless,Radial",16,5,,,,Hyderabad
0,Petrol,Hatchback,"67,372",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2013,1549,Sportz,₹ 4.16 Lakh,₹ 4.52 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2014,Third Party insurance,Petrol,5 Seats,"67,372 Kms",AP13,First Owner,1197 cc,Manual,2013.0,18.9 kmpl,1197 CC,82bhp,114Nm,,5,Orange,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,935kg,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,,5,256-liters,165 Kmph,12.9 Seconds,Hyderabad
0,Petrol,Hatchback,"76,685",Manual,1,1st Owner,Maruti,Maruti Alto 800,2019,6789,VXI BSIV,₹ 3.44 Lakh,₹ 3.60 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2019,Third Party,Petrol,5 Seats,"76,685 Kms",TS32,First Owner,796 cc,Manual,2019.0,24.7 kmpl,796 CC,47.3bhp,69Nm,,5,Silver,F8D Petrol Engine,796,47.3bhp@6000rpm,69Nm@3500rpm,3.0,4.0,DOHC,MPFi,,,No,No,,,,,,3445mm,1490mm,1475mm,2360mm,1295mm,1290mm,762kg,1185kg,,,,,,,5 Speed,FWD,5,Manual,4.6 metres,Solid Disc,Drum,Tubeless Tyres,,5,177,140 kmph,19 Seconds,Hyderabad
0,Diesel,Hatchback,"1,15,595",Manual,1,1st Owner,Maruti,Maruti Swift,2014,4200,RS VDI,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2014,Comprehensive,Diesel,5 Seats,"1,15,595 Kms",AP16,First Owner,1248 cc,Manual,2014.0,22.9 kmpl,1248 CC,74bhp,190Nm,14,5,White,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,DOHC,CRDI,69.6 X 82 mm,17.6:1,Yes,No,,,,,,3850mm,1695mm,1530mm,2430mm,1485mm,1495mm,1060kg,1505kg,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,"Tubeless,Radial",14,5,232-litres,158km/hr,13.75 Seconds,Hyderabad
0,Petrol,Hatchback,"89,956",Manual,2,2nd Owner,Volkswagen,Volkswagen Polo,2019,7743,1.0 MPI Comfortline,₹ 5.23 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Third Party,Petrol,5 Seats,"89,956 Kms",TS03,Second Owner,999 cc,Manual,2019.0,17.74 kmpl,999 CC,75.10bhp,95Nm,R15,5,Black,1.0L MPI Petrol,999,75.10bhp@6200rpm,95Nm@2950-3800rpm,3.0,4.0,DOHC,MPI,74.5x76.4 mm,10.5:1,No,No,,,,,,3971mm,1682mm,1469mm,2469mm,1460mm,1456mm,1030Kg,1500Kg,,,,,,,5 Speed,FWD,5,Electronic,4.9,Disc,Drum,"Tubeless,Radial",R15,5,280,,,Hyderabad
0,Diesel,Sedan,"1,20,000",Manual,2,2nd Owner,Maruti,Maruti Swift Dzire,2011,4227,VDi,₹ 3.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",TS16,Second Owner,1248 cc,Manual,2011.0,19.3 kmpl,1248 CC,73.9bhp,190Nm,14,5,Others,In-Line Engine,1248,73.9bhp@4000rpm,190Nm@2000rpm,4.0,4.0,DOHC,CRDI,69.6 x 82 mm,17.6:1,Yes,No,,,,,,4160mm,1690mm,1530mm,2390mm,1470mm,1480mm,1105kg,,,,,,,,5 Speed,2 WD,5,Power,4.7m,Ventilated Disc,Drum,"Tubeless,Radial",14,4,464 litres,,,Hyderabad
0,Petrol,Hatchback,"87,189",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2019,5604,1.2 Kappa Sportz BSIV,₹ 5.20 Lakh,₹ 5.57 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2019,Third Party insurance,Petrol,5 Seats,"87,189 Kms",TS11,First Owner,1197 cc,Manual,2019.0,18.9 kmpl,1197 CC,81.86bhp,113.75nm,,5,Silver,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1120,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,Tubeless,,5,256,165 Kmph,12.9 Seconds,Hyderabad
0,Petrol,Hatchback,"42,662",Manual,1,1st Owner,Maruti,Maruti Swift,2019,10403,VXI,₹ 6.28 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2019,Comprehensive,Petrol,5 Seats,"42,662 Kms",TS13,First Owner,1197 cc,Manual,2019.0,22.38 kmpl,1197 CC,88.50bhp,113Nm,,5,Red,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3845mm,1735,1530,2450,1530,1530,875-905,1335,,,,,,,5-Speed,,5,Electric,4.8,Disc,Drum,"Radial, Tubeless",,5,268,,,Hyderabad
0,Diesel,Hatchback,"69,000",Manual,1,1st Owner,Maruti,Maruti Swift,2014,4164,VDI BSIV,₹ 5.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2014,Third Party insurance,Diesel,5 Seats,"69,000 Kms",TS12,First Owner,1248 cc,Manual,2014.0,25.2 kmpl,1248 CC,74bhp,190Nm,,5,White,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,DOHC,CRDI,69.6 X 82 mm,17.6:1,Yes,No,,,,,,3840mm,1735mm,1530mm,2450mm,,,960Kg,1405kg,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,Tubeless Tyres,,5,204-liters,155 Kmph,14.8 Seconds,Hyderabad
0,Petrol,Hatchback,"63,002",Automatic,1,1st Owner,Hyundai,Hyundai Santro,2019,6670,Sportz AMT BSIV,₹ 5.14 Lakh,₹ 5.25 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2019,Third Party insurance,Petrol,5 Seats,"63,002 Kms",TS09,First Owner,1086 cc,Automatic,2019.0,20.3 kmpl,1086 CC,68bhp,99Nm,,5,Silver,1.1 litre Petrol Engine,1086,68bhp@5500rpm,99Nm@4500 rpm,4.0,3.0,DOHC,MPFI,,,No,No,,,,,,3610 mm,1645 mm,1560 mm,2400 mm,1463 mm,1481 mm,1050,,,,,,,,5 Speed,FWD,5,Power,,Disc,Drum,"Tubeless,Radial",,5,235,,,Hyderabad
